"No.","Time","Source","Destination","Protocol","Length","Info"
"1014","130.303008","10.1.18.23","216.58.194.174","TCP","66","49689  >  443 [ACK] Seq=1678 Ack=941 Win=4088 Len=0 TSval=850428724 TSecr=1525869819"
"1015","130.303502","10.1.18.23","216.58.194.174","TLSv1.2","112","Application Data"
"1016","130.331333","192.30.255.112","10.1.18.23","TCP","1304","443  >  49718 [ACK] Seq=101211 Ack=10487 Win=52224 Len=1238 TSval=677586084 TSecr=850428598 [TCP segment of a reassembled PDU]"
"1017","130.331337","192.30.255.112","10.1.18.23","TLSv1.2","227","Application Data"
"1018","130.331338","192.30.255.112","10.1.18.23","TLSv1.2","995","Application Data"
"1019","130.331338","192.30.255.112","10.1.18.23","TLSv1.2","771","Application Data"
"1020","130.331398","10.1.18.23","192.30.255.112","TCP","66","49718  >  443 [ACK] Seq=10487 Ack=102610 Win=129664 Len=0 TSval=850428751 TSecr=677586084"
"1021","130.331398","10.1.18.23","192.30.255.112","TCP","66","49718  >  443 [ACK] Seq=10487 Ack=103539 Win=128736 Len=0 TSval=850428751 TSecr=677586084"
"1022","130.331398","10.1.18.23","192.30.255.112","TCP","66","49718  >  443 [ACK] Seq=10487 Ack=104244 Win=128032 Len=0 TSval=850428751 TSecr=677586084"
"1023","130.331458","10.1.18.23","192.30.255.112","TCP","66","[TCP Window Update] 49718  >  443 [ACK] Seq=10487 Ack=104244 Win=131072 Len=0 TSval=850428751 TSecr=677586084"
"1024","130.347687","216.58.194.174","10.1.18.23","TCP","66","443  >  49689 [ACK] Seq=941 Ack=1724 Win=216 Len=0 TSval=1525869824 TSecr=850428724"
"1025","130.389683","192.30.255.117","10.1.18.23","TLSv1.2","938","Application Data"
"1026","130.389744","10.1.18.23","192.30.255.117","TCP","66","49721  >  443 [ACK] Seq=3102 Ack=3645 Win=130176 Len=0 TSval=850428808 TSecr=407396293"
"1027","136.108890","Cisco_67:04:80","Broadcast","ARP","60","Gratuitous ARP for 0.0.0.0 (Request)"
"1028","136.415262","10.1.18.23","138.202.84.49","DNS","89","Standard query 0x6af3 A livepassdl-global.conviva.com"
"1029","136.418033","138.202.84.49","10.1.18.23","DNS","143","Standard query response 0x6af3 A livepassdl-global.conviva.com CNAME cs68.wac.edgecastcdn.net A 72.21.91.94"
"1030","136.418944","10.1.18.23","72.21.91.94","TCP","78","49722  >  443 [SYN, ECN, CWR] Seq=0 Win=65535 Len=0 MSS=1460 WS=32 TSval=850434833 TSecr=0 SACK_PERM=1"
"1031","136.423030","72.21.91.94","10.1.18.23","TCP","74","443  >  49722 [SYN, ACK, ECN] Seq=0 Ack=1 Win=65535 Len=0 MSS=1250 SACK_PERM=1 TSval=535432001 TSecr=850434833 WS=512"
"1032","136.423115","10.1.18.23","72.21.91.94","TCP","66","49722  >  443 [ACK] Seq=1 Ack=1 Win=131200 Len=0 TSval=850434837 TSecr=535432001"
"1033","136.423507","10.1.18.23","72.21.91.94","TLSv1.2","583","Client Hello"
"1034","136.428262","72.21.91.94","10.1.18.23","TCP","66","443  >  49722 [ACK] Seq=1 Ack=518 Win=145920 Len=0 TSval=535432002 TSecr=850434837"
"1035","136.429949","72.21.91.94","10.1.18.23","TLSv1.2","1304","Server Hello"
"1036","136.429957","72.21.91.94","10.1.18.23","TCP","1304","443  >  49722 [ACK] Seq=1239 Ack=518 Win=145920 Len=1238 TSval=535432002 TSecr=850434837 [TCP segment of a reassembled PDU]"
"1037","136.429959","72.21.91.94","10.1.18.23","TCP","1304","443  >  49722 [ACK] Seq=2477 Ack=518 Win=145920 Len=1238 TSval=535432002 TSecr=850434837 [TCP segment of a reassembled PDU]"
"1038","136.429960","72.21.91.94","10.1.18.23","TCP","448","443  >  49722 [PSH, ACK] Seq=3715 Ack=518 Win=145920 Len=382 TSval=535432002 TSecr=850434837 [TCP segment of a reassembled PDU]"
"1039","136.430041","10.1.18.23","72.21.91.94","TCP","66","49722  >  443 [ACK] Seq=518 Ack=2477 Win=128736 Len=0 TSval=850434843 TSecr=535432002"
"1040","136.430041","10.1.18.23","72.21.91.94","TCP","66","49722  >  443 [ACK] Seq=518 Ack=4097 Win=127104 Len=0 TSval=850434843 TSecr=535432002"
"1041","136.430117","10.1.18.23","72.21.91.94","TCP","66","[TCP Window Update] 49722  >  443 [ACK] Seq=518 Ack=4097 Win=131072 Len=0 TSval=850434843 TSecr=535432002"
"1042","136.431018","72.21.91.94","10.1.18.23","TLSv1.2","1304","Certificate [TCP segment of a reassembled PDU]"
"1043","136.431024","72.21.91.94","10.1.18.23","TCP","1304","443  >  49722 [ACK] Seq=5335 Ack=518 Win=145920 Len=1238 TSval=535432002 TSecr=850434837 [TCP segment of a reassembled PDU]"
"1044","136.431026","72.21.91.94","10.1.18.23","TLSv1.2","566","Certificate Status, Server Key Exchange, Server Hello Done"
"1045","136.431101","10.1.18.23","72.21.91.94","TCP","66","49722  >  443 [ACK] Seq=518 Ack=6573 Win=128576 Len=0 TSval=850434844 TSecr=535432002"
"1046","136.431101","10.1.18.23","72.21.91.94","TCP","66","49722  >  443 [ACK] Seq=518 Ack=7073 Win=128096 Len=0 TSval=850434844 TSecr=535432002"
"1047","136.431168","10.1.18.23","72.21.91.94","TCP","66","[TCP Window Update] 49722  >  443 [ACK] Seq=518 Ack=7073 Win=131072 Len=0 TSval=850434844 TSecr=535432002"
"1048","136.469212","10.1.18.23","72.21.91.94","TLSv1.2","192","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1049","136.473972","72.21.91.94","10.1.18.23","TLSv1.2","117","Change Cipher Spec, Encrypted Handshake Message"
"1050","136.473979","72.21.91.94","10.1.18.23","TLSv1.2","134","Application Data"
"1051","136.473980","72.21.91.94","10.1.18.23","TLSv1.2","108","Application Data"
"1052","136.474067","10.1.18.23","72.21.91.94","TCP","66","49722  >  443 [ACK] Seq=644 Ack=7124 Win=131008 Len=0 TSval=850434885 TSecr=535432013"
"1053","136.474067","10.1.18.23","72.21.91.94","TCP","66","49722  >  443 [ACK] Seq=644 Ack=7192 Win=130944 Len=0 TSval=850434885 TSecr=535432013"
"1054","136.474068","10.1.18.23","72.21.91.94","TCP","66","49722  >  443 [ACK] Seq=644 Ack=7234 Win=130880 Len=0 TSval=850434885 TSecr=535432013"
"1055","136.475122","10.1.18.23","72.21.91.94","TLSv1.2","119","Application Data"
"1056","136.475123","10.1.18.23","72.21.91.94","TLSv1.2","116","Application Data"
"1057","136.475186","10.1.18.23","72.21.91.94","TLSv1.2","108","Application Data"
"1058","136.475186","10.1.18.23","72.21.91.94","TLSv1.2","399","Application Data"
"1059","136.475231","10.1.18.23","72.21.91.94","TLSv1.2","104","Application Data"
"1060","136.479411","72.21.91.94","10.1.18.23","TCP","66","443  >  49722 [ACK] Seq=7234 Ack=789 Win=145920 Len=0 TSval=535432015 TSecr=850434886"
"1061","136.479416","72.21.91.94","10.1.18.23","TLSv1.2","104","Application Data"
"1062","136.479418","72.21.91.94","10.1.18.23","TCP","66","443  >  49722 [ACK] Seq=7272 Ack=1160 Win=146944 Len=0 TSval=535432015 TSecr=850434886"
"1063","136.479515","10.1.18.23","72.21.91.94","TCP","66","49722  >  443 [ACK] Seq=1160 Ack=7272 Win=131008 Len=0 TSval=850434890 TSecr=535432015"
"1064","136.480021","72.21.91.94","10.1.18.23","TLSv1.2","255","Application Data"
"1065","136.480028","72.21.91.94","10.1.18.23","TLSv1.2","104","Application Data"
"1066","136.480030","72.21.91.94","10.1.18.23","TLSv1.2","571","Application Data"
"1067","136.480255","10.1.18.23","72.21.91.94","TCP","66","49722  >  443 [ACK] Seq=1160 Ack=7461 Win=130880 Len=0 TSval=850434890 TSecr=535432015"
"1068","136.480255","10.1.18.23","72.21.91.94","TCP","66","49722  >  443 [ACK] Seq=1160 Ack=7499 Win=130816 Len=0 TSval=850434890 TSecr=535432015"
"1069","136.480256","10.1.18.23","72.21.91.94","TCP","66","49722  >  443 [ACK] Seq=1160 Ack=8004 Win=130336 Len=0 TSval=850434890 TSecr=535432015"
"1070","149.831377","192.30.253.125","10.1.18.23","TLSv1.2","97","Application Data"
"1071","149.831452","10.1.18.23","192.30.253.125","TCP","66","49673  >  443 [ACK] Seq=71 Ack=94 Win=4095 Len=0 TSval=850448235 TSecr=2008949378"
"1072","149.832423","10.1.18.23","192.30.253.125","TLSv1.2","101","Application Data"
"1073","149.910023","192.30.253.125","10.1.18.23","TCP","66","443  >  49673 [ACK] Seq=94 Ack=106 Win=31 Len=0 TSval=2008949419 TSecr=850448235"
"1074","167.799078","10.1.18.23","138.202.84.49","DNS","83","Standard query 0x8bf5 A e13136.g.akamaiedge.net"
"1075","167.802898","138.202.84.49","10.1.18.23","DNS","99","Standard query response 0x8bf5 A e13136.g.akamaiedge.net A 23.53.114.88"
"1076","167.803915","10.1.18.23","23.53.114.88","TCP","78","49723  >  443 [SYN, ECN, CWR] Seq=0 Win=65535 Len=0 MSS=1460 WS=32 TSval=850466199 TSecr=0 SACK_PERM=1"
"1077","167.808172","23.53.114.88","10.1.18.23","TCP","74","443  >  49723 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1250 SACK_PERM=1 TSval=1176798652 TSecr=850466199 WS=32"
"1078","167.808279","10.1.18.23","23.53.114.88","TCP","66","49723  >  443 [ACK] Seq=1 Ack=1 Win=131200 Len=0 TSval=850466203 TSecr=1176798652"
"1079","167.808977","10.1.18.23","23.53.114.88","TLSv1.2","583","Client Hello"
"1080","167.814051","23.53.114.88","10.1.18.23","TCP","66","443  >  49723 [ACK] Seq=1 Ack=518 Win=30048 Len=0 TSval=1176798658 TSecr=850466203"
"1081","167.815746","23.53.114.88","10.1.18.23","TLSv1.2","1304","Server Hello"
"1082","167.815754","23.53.114.88","10.1.18.23","TLSv1.2","1304","Certificate [TCP segment of a reassembled PDU]"
"1083","167.815756","23.53.114.88","10.1.18.23","TLSv1.2","423","Certificate Status, Server Key Exchange, Server Hello Done"
"1084","167.815855","10.1.18.23","23.53.114.88","TCP","66","49723  >  443 [ACK] Seq=518 Ack=2477 Win=128736 Len=0 TSval=850466209 TSecr=1176798659"
"1085","167.815855","10.1.18.23","23.53.114.88","TCP","66","49723  >  443 [ACK] Seq=518 Ack=2834 Win=128384 Len=0 TSval=850466209 TSecr=1176798659"
"1086","167.815941","10.1.18.23","23.53.114.88","TCP","66","[TCP Window Update] 49723  >  443 [ACK] Seq=518 Ack=2834 Win=131072 Len=0 TSval=850466209 TSecr=1176798659"
"1087","167.824466","10.1.18.23","23.53.114.88","TLSv1.2","192","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1088","167.829084","23.53.114.88","10.1.18.23","TLSv1.2","117","Change Cipher Spec, Encrypted Handshake Message"
"1089","167.829178","10.1.18.23","23.53.114.88","TCP","66","49723  >  443 [ACK] Seq=644 Ack=2885 Win=131008 Len=0 TSval=850466221 TSecr=1176798673"
"1090","167.830142","10.1.18.23","23.53.114.88","TCP","1304","49723  >  443 [ACK] Seq=644 Ack=2885 Win=131072 Len=1238 TSval=850466221 TSecr=1176798673 [TCP segment of a reassembled PDU]"
"1091","167.830143","10.1.18.23","23.53.114.88","TLSv1.2","839","Application Data"
"1092","167.835197","23.53.114.88","10.1.18.23","TCP","66","443  >  49723 [ACK] Seq=2885 Ack=2655 Win=35424 Len=0 TSval=1176798679 TSecr=850466221"
"1093","167.836329","23.53.114.88","10.1.18.23","TLSv1.2","504","Application Data"
"1094","167.836426","10.1.18.23","23.53.114.88","TCP","66","49723  >  443 [ACK] Seq=2655 Ack=3323 Win=130624 Len=0 TSval=850466228 TSecr=1176798680"
"1095","170.310798","192.30.253.125","10.1.18.23","TLSv1.2","97","Application Data"
"1096","170.310884","10.1.18.23","192.30.253.125","TCP","66","49664  >  443 [ACK] Seq=71 Ack=94 Win=4095 Len=0 TSval=850468696 TSecr=2008954500"
"1097","170.311670","10.1.18.23","192.30.253.125","TLSv1.2","101","Application Data"
"1098","170.389241","192.30.253.125","10.1.18.23","TCP","66","443  >  49664 [ACK] Seq=94 Ack=106 Win=31 Len=0 TSval=2008954539 TSecr=850468696"
"1099","178.948685","10.1.18.23","192.30.255.112","TLSv1.2","97","Encrypted Alert"
"1100","178.950279","10.1.18.23","52.200.15.226","TLSv1.2","97","Encrypted Alert"
"1101","178.950279","10.1.18.23","52.200.15.226","TCP","66","49720  >  443 [FIN, ACK] Seq=7319 Ack=2634 Win=131072 Len=0 TSval=850477325 TSecr=120664403"
"1102","178.950280","10.1.18.23","192.30.255.112","TCP","66","49718  >  443 [FIN, ACK] Seq=10518 Ack=104244 Win=131072 Len=0 TSval=850477325 TSecr=677586084"
"1103","178.974401","192.30.255.112","10.1.18.23","TCP","66","[TCP Previous segment not captured] 443  >  49718 [FIN, ACK] Seq=104275 Ack=10518 Win=52224 Len=0 TSval=677598246 TSecr=850477325"
"1104","178.974408","192.30.255.112","10.1.18.23","TCP","66","443  >  49718 [ACK] Seq=104244 Ack=10518 Win=52224 Len=0 TSval=677598246 TSecr=850477325"
"1105","178.974410","192.30.255.112","10.1.18.23","TCP","97","[TCP Out-Of-Order] 443  >  49718 [PSH, ACK] Seq=104244 Ack=10518 Win=52224 Len=31 TSval=677598246 TSecr=850477325"
"1106","178.974411","192.30.255.112","10.1.18.23","TCP","66","443  >  49718 [ACK] Seq=104276 Ack=10519 Win=52224 Len=0 TSval=677598246 TSecr=850477325"
"1107","178.974532","10.1.18.23","192.30.255.112","TCP","78","[TCP Retransmission] 49718  >  443 [FIN, ACK] Seq=10518 Ack=104244 Win=131072 Len=0 TSval=850477350 TSecr=677586084 SLE=104275 SRE=104276"
"1108","178.974533","10.1.18.23","192.30.255.112","TCP","78","[TCP Retransmission] 49718  >  443 [FIN, ACK] Seq=10518 Ack=104244 Win=131072 Len=0 TSval=850477350 TSecr=677598246 SLE=104275 SRE=104276"
"1109","178.974615","10.1.18.23","192.30.255.112","TCP","54","49718  >  443 [RST] Seq=10518 Win=0 Len=0"
"1110","178.974616","10.1.18.23","192.30.255.112","TCP","54","49718  >  443 [RST] Seq=10519 Win=0 Len=0"
"1111","178.996472","192.30.255.112","10.1.18.23","TCP","78","[TCP Dup ACK 1106#1] 443  >  49718 [ACK] Seq=104276 Ack=10519 Win=52224 Len=0 TSval=677598252 TSecr=850477350 SLE=10518 SRE=10519"
"1112","178.996479","192.30.255.112","10.1.18.23","TCP","78","[TCP Dup ACK 1106#2] 443  >  49718 [ACK] Seq=104276 Ack=10519 Win=52224 Len=0 TSval=677598252 TSecr=850477350 SLE=10518 SRE=10519"
"1113","178.996556","10.1.18.23","192.30.255.112","TCP","54","49718  >  443 [RST] Seq=10519 Win=0 Len=0"
"1114","178.996556","10.1.18.23","192.30.255.112","TCP","54","49718  >  443 [RST] Seq=10519 Win=0 Len=0"
"1115","179.028412","52.200.15.226","10.1.18.23","TLSv1.2","97","Encrypted Alert"
"1116","179.028419","52.200.15.226","10.1.18.23","TCP","66","443  >  49720 [FIN, ACK] Seq=2665 Ack=7319 Win=49920 Len=0 TSval=120676596 TSecr=850477325"
"1117","179.028421","52.200.15.226","10.1.18.23","TCP","66","443  >  49720 [ACK] Seq=2666 Ack=7320 Win=49920 Len=0 TSval=120676596 TSecr=850477325"
"1118","179.028547","10.1.18.23","52.200.15.226","TCP","54","49720  >  443 [RST] Seq=7319 Win=0 Len=0"
"1119","179.028547","10.1.18.23","52.200.15.226","TCP","54","49720  >  443 [RST] Seq=7319 Win=0 Len=0"
"1120","179.028548","10.1.18.23","52.200.15.226","TCP","54","49720  >  443 [RST] Seq=7320 Win=0 Len=0"
"1121","183.103297","10.1.18.23","151.101.193.69","TLSv1.2","112","Application Data"
"1122","183.103594","10.1.18.23","151.101.193.69","TLSv1.2","97","Encrypted Alert"
"1123","183.103731","10.1.18.23","104.16.109.18","TLSv1.2","100","Application Data"
"1124","183.103795","10.1.18.23","104.16.109.18","TLSv1.2","85","Encrypted Alert"
"1125","183.103975","10.1.18.23","74.125.28.154","TLSv1.2","112","Application Data"
"1126","183.104105","10.1.18.23","74.125.28.154","TLSv1.2","97","Encrypted Alert"
"1127","183.104178","10.1.18.23","216.58.195.66","TLSv1.2","112","Application Data"
"1128","183.104187","10.1.18.23","216.58.195.66","TLSv1.2","97","Encrypted Alert"
"1129","183.104253","10.1.18.23","172.217.5.98","TLSv1.2","112","Application Data"
"1130","183.104263","10.1.18.23","172.217.5.98","TLSv1.2","97","Encrypted Alert"
"1131","183.104333","10.1.18.23","216.58.194.174","TLSv1.2","112","Application Data"
"1132","183.104343","10.1.18.23","216.58.194.174","TLSv1.2","97","Encrypted Alert"
"1133","183.104411","10.1.18.23","216.58.195.66","TLSv1.2","112","Application Data"
"1134","183.104412","10.1.18.23","216.58.195.66","TLSv1.2","97","Encrypted Alert"
"1135","183.104446","10.1.18.23","216.58.194.162","TLSv1.2","112","Application Data"
"1136","183.104519","10.1.18.23","216.58.194.162","TLSv1.2","97","Encrypted Alert"
"1137","183.105313","10.1.18.23","151.101.193.69","TCP","66","49715  >  443 [FIN, ACK] Seq=1588 Ack=5714 Win=131072 Len=0 TSval=850481474 TSecr=793668279"
"1138","183.105406","10.1.18.23","104.16.109.18","TCP","54","49716  >  443 [FIN, ACK] Seq=1177 Ack=18543 Win=262144 Len=0"
"1139","183.105592","10.1.18.23","74.125.28.154","TCP","66","49712  >  443 [FIN, ACK] Seq=1308 Ack=757 Win=131072 Len=0 TSval=850481474 TSecr=1812640371"
"1140","183.105706","10.1.18.23","216.58.195.66","TCP","66","49717  >  443 [FIN, ACK] Seq=2750 Ack=4031 Win=131072 Len=0 TSval=850481474 TSecr=4037575380"
"1141","183.105791","10.1.18.23","172.217.5.98","TCP","66","49704  >  443 [FIN, ACK] Seq=2204 Ack=1086 Win=131072 Len=0 TSval=850481474 TSecr=2000701879"
"1142","183.105889","10.1.18.23","216.58.194.174","TCP","66","49702  >  443 [FIN, ACK] Seq=1994 Ack=3943 Win=131072 Len=0 TSval=850481474 TSecr=2094657314"
"1143","183.106035","10.1.18.23","216.58.195.66","TCP","66","49713  >  443 [FIN, ACK] Seq=1800 Ack=3699 Win=131072 Len=0 TSval=850481474 TSecr=3658390695"
"1144","183.106083","10.1.18.23","216.58.194.162","TCP","66","49703  >  443 [FIN, ACK] Seq=3166 Ack=1652 Win=131072 Len=0 TSval=850481474 TSecr=3681762797"
"1145","183.108554","151.101.193.69","10.1.18.23","TCP","66","443  >  49715 [ACK] Seq=5714 Ack=1557 Win=32256 Len=0 TSval=793699940 TSecr=850481472"
"1146","183.108559","151.101.193.69","10.1.18.23","TCP","66","443  >  49715 [ACK] Seq=5714 Ack=1588 Win=32256 Len=0 TSval=793699940 TSecr=850481472"
"1147","183.108560","151.101.193.69","10.1.18.23","TLSv1.2","97","Encrypted Alert"
"1148","183.108561","151.101.193.69","10.1.18.23","TCP","66","443  >  49715 [FIN, ACK] Seq=5745 Ack=1588 Win=32256 Len=0 TSval=793699941 TSecr=850481472"
"1149","183.108659","10.1.18.23","151.101.193.69","TCP","54","49715  >  443 [RST] Seq=1588 Win=0 Len=0"
"1150","183.108659","10.1.18.23","151.101.193.69","TCP","54","49715  >  443 [RST] Seq=1588 Win=0 Len=0"
"1151","183.108849","104.16.109.18","10.1.18.23","TCP","60","443  >  49716 [ACK] Seq=18543 Ack=1177 Win=31744 Len=0"
"1152","183.108856","104.16.109.18","10.1.18.23","TCP","60","443  >  49716 [FIN, ACK] Seq=18543 Ack=1177 Win=31744 Len=0"
"1153","183.108915","10.1.18.23","104.16.109.18","TCP","54","[TCP Out-Of-Order] 49716  >  443 [FIN, ACK] Seq=1177 Ack=18544 Win=262144 Len=0"
"1154","183.110375","216.58.195.66","10.1.18.23","TCP","66","443  >  49717 [ACK] Seq=4031 Ack=2719 Win=47872 Len=0 TSval=4037701273 TSecr=850481472"
"1155","183.110380","216.58.195.66","10.1.18.23","TCP","66","443  >  49717 [ACK] Seq=4031 Ack=2750 Win=47872 Len=0 TSval=4037701273 TSecr=850481472"
"1156","183.110381","151.101.193.69","10.1.18.23","TCP","66","443  >  49715 [ACK] Seq=5746 Ack=1589 Win=32256 Len=0 TSval=793699941 TSecr=850481474"
"1157","183.110382","216.58.194.174","10.1.18.23","TCP","66","443  >  49702 [ACK] Seq=3943 Ack=1963 Win=46336 Len=0 TSval=2094784262 TSecr=850481473"
"1158","183.110383","216.58.194.174","10.1.18.23","TCP","66","443  >  49702 [ACK] Seq=3943 Ack=1994 Win=46336 Len=0 TSval=2094784262 TSecr=850481473"
"1159","183.110386","216.58.195.66","10.1.18.23","TCP","66","443  >  49713 [ACK] Seq=3699 Ack=1769 Win=45824 Len=0 TSval=3658517481 TSecr=850481473"
"1160","183.110387","216.58.194.162","10.1.18.23","TCP","66","443  >  49703 [ACK] Seq=1652 Ack=3135 Win=49408 Len=0 TSval=3681889595 TSecr=850481473"
"1161","183.110388","216.58.195.66","10.1.18.23","TCP","66","443  >  49717 [FIN, ACK] Seq=4031 Ack=2750 Win=47872 Len=0 TSval=4037701273 TSecr=850481472"
"1162","183.110389","216.58.195.66","10.1.18.23","TCP","66","443  >  49713 [FIN, ACK] Seq=3699 Ack=1800 Win=45824 Len=0 TSval=3658517481 TSecr=850481473"
"1163","183.110390","216.58.195.66","10.1.18.23","TCP","66","[TCP Keep-Alive] 443  >  49713 [ACK] Seq=3699 Ack=1800 Win=45824 Len=0 TSval=3658517481 TSecr=850481473"
"1164","183.110391","104.16.109.18","10.1.18.23","TCP","60","443  >  49716 [ACK] Seq=18544 Ack=1178 Win=31744 Len=0"
"1165","183.110391","172.217.5.98","10.1.18.23","TCP","66","443  >  49704 [ACK] Seq=1086 Ack=2173 Win=47360 Len=0 TSval=2000828703 TSecr=850481472"
"1166","183.110392","172.217.5.98","10.1.18.23","TCP","66","443  >  49704 [ACK] Seq=1086 Ack=2204 Win=47360 Len=0 TSval=2000828703 TSecr=850481473"
"1167","183.110393","172.217.5.98","10.1.18.23","TCP","66","443  >  49704 [FIN, ACK] Seq=1086 Ack=2204 Win=47360 Len=0 TSval=2000828703 TSecr=850481473"
"1168","183.110394","216.58.194.174","10.1.18.23","TCP","66","443  >  49702 [FIN, ACK] Seq=3943 Ack=1994 Win=46336 Len=0 TSval=2094784262 TSecr=850481473"
"1169","183.110395","216.58.194.162","10.1.18.23","TCP","66","443  >  49703 [ACK] Seq=1652 Ack=3166 Win=49408 Len=0 TSval=3681889595 TSecr=850481473"
"1170","183.110395","216.58.194.162","10.1.18.23","TCP","66","443  >  49703 [FIN, ACK] Seq=1652 Ack=3166 Win=49408 Len=0 TSval=3681889595 TSecr=850481473"
"1171","183.110396","216.58.195.66","10.1.18.23","TCP","66","443  >  49717 [ACK] Seq=4032 Ack=2751 Win=47872 Len=0 TSval=4037701274 TSecr=850481474"
"1172","183.110397","216.58.194.174","10.1.18.23","TCP","66","443  >  49702 [ACK] Seq=3944 Ack=1995 Win=46336 Len=0 TSval=2094784263 TSecr=850481474"
"1173","183.110398","172.217.5.98","10.1.18.23","TCP","66","443  >  49704 [ACK] Seq=1087 Ack=2205 Win=47360 Len=0 TSval=2000828704 TSecr=850481474"
"1174","183.110448","216.58.195.66","10.1.18.23","TCP","66","443  >  49713 [ACK] Seq=3700 Ack=1801 Win=45824 Len=0 TSval=3658517482 TSecr=850481474"
"1175","183.110449","216.58.194.162","10.1.18.23","TCP","66","443  >  49703 [ACK] Seq=1653 Ack=3167 Win=49408 Len=0 TSval=3681889596 TSecr=850481474"
"1176","183.110467","10.1.18.23","151.101.193.69","TCP","54","49715  >  443 [RST] Seq=1589 Win=0 Len=0"
"1177","183.110513","10.1.18.23","216.58.195.66","TCP","66","[TCP Retransmission] 49717  >  443 [FIN, ACK] Seq=2750 Ack=4032 Win=131072 Len=0 TSval=850481478 TSecr=4037701273"
"1178","183.110514","10.1.18.23","172.217.5.98","TCP","66","[TCP Retransmission] 49704  >  443 [FIN, ACK] Seq=2204 Ack=1087 Win=131072 Len=0 TSval=850481478 TSecr=2000828703"
"1179","183.110514","10.1.18.23","216.58.195.66","TCP","66","[TCP Retransmission] 49713  >  443 [FIN, ACK] Seq=1800 Ack=3700 Win=131072 Len=0 TSval=850481478 TSecr=3658517481"
"1180","183.110526","10.1.18.23","216.58.195.66","TCP","66","[TCP Retransmission] 49713  >  443 [FIN, ACK] Seq=1800 Ack=3700 Win=131072 Len=0 TSval=850481478 TSecr=3658517481"
"1181","183.110589","10.1.18.23","216.58.194.174","TCP","66","[TCP Retransmission] 49702  >  443 [FIN, ACK] Seq=1994 Ack=3944 Win=131072 Len=0 TSval=850481478 TSecr=2094784262"
"1182","183.110590","10.1.18.23","216.58.194.162","TCP","66","[TCP Out-Of-Order] 49703  >  443 [FIN, ACK] Seq=3166 Ack=1653 Win=131072 Len=0 TSval=850481478 TSecr=3681889595"
"1183","183.115233","216.58.195.66","10.1.18.23","TCP","66","[TCP Dup ACK 1174#1] 443  >  49713 [ACK] Seq=3700 Ack=1801 Win=45824 Len=0 TSval=3658517487 TSecr=850481478"
"1184","183.129857","74.125.28.154","10.1.18.23","TCP","66","443  >  49712 [ACK] Seq=757 Ack=1308 Win=44800 Len=0 TSval=1812767154 TSecr=850481472"
"1185","183.129864","74.125.28.154","10.1.18.23","TCP","66","443  >  49712 [FIN, ACK] Seq=757 Ack=1308 Win=44800 Len=0 TSval=1812767154 TSecr=850481472"
"1186","183.129954","10.1.18.23","74.125.28.154","TCP","66","[TCP Out-Of-Order] 49712  >  443 [FIN, ACK] Seq=1308 Ack=758 Win=131072 Len=0 TSval=850481496 TSecr=1812767154"
"1187","183.130716","74.125.28.154","10.1.18.23","TCP","66","443  >  49712 [ACK] Seq=758 Ack=1309 Win=44800 Len=0 TSval=1812767155 TSecr=850481474"
"1188","185.666439","192.30.253.125","10.1.18.23","TLSv1.2","97","Application Data"
"1189","185.666521","10.1.18.23","192.30.253.125","TCP","66","49485  >  443 [ACK] Seq=106 Ack=125 Win=4095 Len=0 TSval=850484026 TSecr=2008958337"
"1190","185.668441","10.1.18.23","192.30.253.125","TLSv1.2","101","Application Data"
"1191","185.747684","192.30.253.125","10.1.18.23","TCP","66","443  >  49485 [ACK] Seq=125 Ack=141 Win=31 Len=0 TSval=2008958380 TSecr=850484027"
"1192","186.038370","10.1.18.23","192.30.255.117","TLSv1.2","97","Encrypted Alert"
"1193","186.040148","10.1.18.23","192.30.255.117","TCP","66","49721  >  443 [FIN, ACK] Seq=3133 Ack=3645 Win=131072 Len=0 TSval=850484394 TSecr=407396293"
"1194","186.062065","192.30.255.117","10.1.18.23","TCP","66","443  >  49721 [ACK] Seq=3645 Ack=3133 Win=38912 Len=0 TSval=407410213 TSecr=850484394"
"1195","186.062073","192.30.255.117","10.1.18.23","TCP","66","[TCP Previous segment not captured] 443  >  49721 [FIN, ACK] Seq=3676 Ack=3133 Win=38912 Len=0 TSval=407410213 TSecr=850484394"
"1196","186.062075","192.30.255.117","10.1.18.23","TCP","97","[TCP Out-Of-Order] 443  >  49721 [PSH, ACK] Seq=3645 Ack=3133 Win=38912 Len=31 TSval=407410213 TSecr=850484394"
"1197","186.062243","10.1.18.23","192.30.255.117","TCP","78","[TCP Retransmission] 49721  >  443 [FIN, ACK] Seq=3133 Ack=3645 Win=131072 Len=0 TSval=850484417 TSecr=407410213 SLE=3676 SRE=3677"
"1198","186.062244","10.1.18.23","192.30.255.117","TCP","54","49721  >  443 [RST] Seq=3133 Win=0 Len=0"
"1199","186.062408","192.30.255.117","10.1.18.23","TCP","66","443  >  49721 [ACK] Seq=3677 Ack=3134 Win=38912 Len=0 TSval=407410213 TSecr=850484394"
"1200","186.062461","10.1.18.23","192.30.255.117","TCP","54","49721  >  443 [RST] Seq=3134 Win=0 Len=0"
